offense_team_name,defense_team_name,season,week,play_uuid,game_id,drive_uuid,play_game_index,play_drive_index,play_quarter,play_quarter_clock_remaining,play_clock_paused,play_start_event_index,play_end_event_index,play_offense_team_id,play_defense_team_id,play_offense_is_home_team,play_down,play_yards_to_go,play_yardline,play_start_position,play_home_score,play_away_score,play_home_timeouts_remaining,play_away_timeouts_remaining,play_box_players,play_defensive_back_depths,play_linebacker_depths,play_shotgun,play_pre_snap_motion,play_snap_hurried,play_success,play_first_down_won,play_touchdown_won,play_yards_net,play_points_won,play_type,play_included_fake,play_qb_pressure,play_qb_hit,play_qb_sacked,play_pass_yards_air,play_pass_yards_after_catch,play_pass_outcome,play_pass_dropped,play_pass_intercepted,play_pass_interception_dropped,play_time_to_pass,play_pass_batted,play_yards_run,play_penalty_yards,play_penalty_first_down,play_penalty_down_loss,play_penalty_offset,play_return_yards,play_field_goal_result,play_extra_point_result,play_kick_yards,play_kick_hangtime,play_kick_blocked,play_kick_fair_catch,play_kick_downed,play_fumbled,play_fumble_forced,play_fumble_lost,play_fumble_out_of_bounds,play_challenged,play_action_pass,play_points_lost,play_start_position_yards,play_penalty_types,play_explosive,play_offensive_personnel,play_defensive_personnel,play_turnover_type,play_offense_penalty_accepted,play_defense_penalty_accepted,play_offense_flagged,play_defense_flagged,play_tackle_success,play_lateral_success,play_yards_gained,play_epoch_uuid,play_offense_players_left,play_offense_players_right,play_snap_y,play_down_negated,play_point_of_attack_y,play_point_of_attack_dy,play_pocket_front_x,play_pocket_back_x,play_pocket_left_y,play_pocket_right_y,play_qb_exit_pocket_x,play_qb_exit_pocket_y,play_qb_exit_pocket_clock,play_run_gap,play_qb_dropback_depth,play_run_behind_1,play_run_behind_2,play_run_at,play_receiver_screen_pass,play_derived_pressure_gaps,play_pass_air_yards_to_the_sticks,play_pass_within_pocket,play_designed_pass,play_qb_rush,play_pass_thrownaway,play_formation_into_boundary,play_blitz,play_simulated_pressure,play_drop_eight,play_pass_comp_prob,play_catch_prob_with_placement,play_catch_prob_without_placement,play_initial_formation_run_strength,play_initial_formation_pass_strength,play_initial_formation_snap_side,play_initial_formation_fib,play_formation_run_strength,play_formation_pass_strength,play_formation_fib,play_pass_location,play_initial_formation,play_formation,play_punt_snap_time,play_punt_operation_time,play_punt_hang_time,play_net_punt_yards,play_gross_punt_yards,play_punt_roll_yards,play_punt_air_yards,play_punt_return_yards,play_punt_block_point_x,play_punt_block_point_y,play_punt_outcome,play_kickoff_x,play_kickoff_y,play_kickoff_land_x,play_kickoff_land_y,play_kickoff_outcome,play_kick_hang_time,play_kickoff_return_yards,play_kickoff_return_chunk,play_kickoff_return_explosive,play_fg_snap_time,play_fg_operation_time,play_fg_attempted,play_fg_made,play_fg_kick_blocked,play_fg_length,play_xp_snap_time,play_xp_operation_time,play_xp_attempted,play_xp_made,play_xp_kick_blocked,play_motion_type,play_havoc,play_qb_scramble,play_contested_catch_attempt,play_pass_made,play_yards_after_contact,play_target_separation,play_pass_placement_displacement,play_tackle_types,play_catch_separation,play_handoff_received
Indiana Hoosiers,Michigan Wolverines,2022/2023,Week 6,eec4c03b-3f44-4ab9-8edd-bbb4a9015fca,1501282,c2c36ba4-21a2-40fa-8b49-cc308542ed62,49,7,2,859000,TRUE,2019,2053,1001220,1001467,TRUE,2,0.86,54.96,center,7,10,3,3,5,"{6.998729885528846,7.432439591305084,16.924938513881727,5.53158374759964,9.229593688060064}","{5.174459789806875,5.492137645008256}",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,6.2,0,Pass,FALSE,NA,FALSE,FALSE,3.88,2.32,TRUE,FALSE,FALSE,FALSE,1.853369,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.216666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,6.2,f046ddfd-ab07-4eca-a841-13608c499725,2,3,26.14,FALSE,NA,NA,55.12,45.12,23.28198749,29.45853838,NA,NA,NA,NA,7.183074173,NA,NA,NA,NA,NA,3.02,TRUE,NA,NA,FALSE,NA,NA,NA,NA,0.763675451,0.916915119,0.88020438,NA,NA,NA,NA,R,R,Y,In,NA,Empty 3x2 Right H on F on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,2.48,6.662209099,0.477481193,"{""Solo - Success""}",2.758230762,NA
Indiana Hoosiers,Michigan Wolverines,2022/2023,Week 6,77929493-b625-4c2e-b4a9-47835a20fcfe,1501282,c2c36ba4-21a2-40fa-8b49-cc308542ed62,50,8,2,832000,TRUE,2054,2105,1001220,1001467,TRUE,1,10,61.16,NA,7,10,3,3,0,NA,NA,TRUE,FALSE,TRUE,NA,FALSE,FALSE,5.12,0,Pass,TRUE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,4.370084,FALSE,0,5,TRUE,FALSE,FALSE,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,{12_men_on_the_field},NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,NA,NA,0.12,e796ac69-3479-4e51-b634-e4271bd307f2,NA,NA,19.32,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,{},NA,NA
Indiana Hoosiers,Michigan Wolverines,2022/2023,Week 6,1ac3801a-c039-4a4c-ab1b-c0d850b69b0e,1501282,c2c36ba4-21a2-40fa-8b49-cc308542ed62,51,9,2,821000,TRUE,2107,2167,1001220,1001467,TRUE,1,5,66.28,left,7,10,3,3,7,"{8.313395929364944,4.572865556449614,9.225425858328038,13.738215446470264,9.234222760289384}","{4.530903074029055,4.000173778308422}",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,14.56,0,Pass,TRUE,NA,FALSE,FALSE,12.7,1.86,TRUE,FALSE,FALSE,FALSE,3.429577,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,-7.196666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 2, ""TE"": 0, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,14.56,cd174df5-0b66-445e-9670-b0b3a30f1614,2,1,19.16,FALSE,NA,NA,65.97,55.97,16.54681858,23.07231421,59.07585078,23.30389784,818432,NA,5.038327404,NA,NA,NA,NA,NA,7.7,NA,NA,NA,FALSE,TRUE,NA,NA,NA,0.808862388,0.94060123,0.9027794,NA,NA,NA,NA,L,L,Y,Right,NA,Pro Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,-0.16,7.278243333,0.542277069,"{""Solo - Success""}",5.207819462,NA
Indiana Hoosiers,Michigan Wolverines,2022/2023,Week 6,99ce50dc-273f-4d96-afeb-217244983b1d,1501282,c2c36ba4-21a2-40fa-8b49-cc308542ed62,52,10,2,791000,TRUE,2168,2207,1001220,1001467,TRUE,1,10,80.84,NA,7,10,3,3,0,NA,NA,TRUE,FALSE,TRUE,NA,FALSE,FALSE,9.15,0,Pass,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,2.582174,FALSE,0,9.15,TRUE,FALSE,FALSE,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,{pass_interference},NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,NA,NA,0,1e5f578e-1243-4914-9c6d-5c070e5fac1c,NA,NA,33.12,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.310787261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,{},NA,NA
Indiana Hoosiers,Michigan Wolverines,2022/2023,Week 6,8f9ef3c6-5fef-48bf-a72a-663974f4ad1c,1501282,c2c36ba4-21a2-40fa-8b49-cc308542ed62,53,11,2,787000,TRUE,2209,2258,1001220,1001467,TRUE,1,10,89.99,right,7,10,3,3,7,"{0.9818130199455624,2.997508625172813,9.586860954359409,4.951791490261385,1.4384737009701354}","{4.9416823366671,4.921558559447405}",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-15.34,0,Pass,TRUE,NA,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,2.424087,FALSE,0,-15,FALSE,FALSE,FALSE,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,6.763333333,{pass_interference},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,TRUE,TRUE,FALSE,NA,NA,-0.34,c893738b-c73a-422e-a4bd-9e6480937b3d,3,1,33.12,FALSE,NA,NA,89.68,79.68,29.87813889,36.32389333,NA,NA,NA,NA,4.176324308,NA,NA,NA,NA,NA,-10,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,0.639905393,0.926790595,0.9328475,NA,NA,NA,NA,L,L,Y,In,NA,Slot Left Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,1.925832495,0.701978126,{},5.211950995,NA
Indiana Hoosiers,Michigan Wolverines,2022/2023,Week 6,5299dac3-fe4e-4329-b402-4acddb2f34a4,1501282,c2c36ba4-21a2-40fa-8b49-cc308542ed62,54,12,2,782000,TRUE,2260,2312,1001220,1001467,TRUE,1,10,74.65,right,7,10,3,3,4,"{7.416283536108153,6.179177727040425,12.329293473218513,12.11168699723143,2.9982481983558955}","{5.712225141247956,5.946367578647937}",TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Pass,FALSE,TRUE,FALSE,FALSE,29.6,NA,FALSE,NA,NA,NA,2.692374,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6.763333333,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 0, ""TE"": 1, ""WR"": 4}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,NA,NA,0,591faa5c-7b7d-44f8-b70e-e1fc8a6c2055,3,2,33.12,FALSE,NA,NA,74.8,64.8,30.26737773,35.88196457,NA,NA,NA,NA,7.976873539,NA,NA,NA,NA,"{""Right Open C Gap""}",19.6,NA,NA,NA,FALSE,FALSE,NA,NA,NA,0.309542775,NA,NA,NA,NA,NA,NA,L,L,Y,Left,NA,Empty 3x2 Left F on Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,0.628062251,NA,{},NA,NA
Indiana Hoosiers,Michigan Wolverines,2022/2023,Week 6,68923714-a3bd-449b-b75a-6baece099ab3,1501282,c2c36ba4-21a2-40fa-8b49-cc308542ed62,55,13,2,776000,TRUE,2311,2311,1001220,1001467,TRUE,2,10,74.65,NA,7,10,2,3,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,No Play: Timeout,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Indiana Hoosiers,Michigan Wolverines,2022/2023,Week 6,21490fe1-640b-4b81-9876-b7c15cf094b4,1501282,c2c36ba4-21a2-40fa-8b49-cc308542ed62,56,14,2,776000,TRUE,2313,2362,1001220,1001467,TRUE,2,10,74.8,right,7,10,2,3,6,"{8.197867838737025,5.5366443983556195,10.773151789886,11.7383241944069,8.90610221681338}","{4.979920162365232,4.6208461258768665}",TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Pass,TRUE,NA,FALSE,FALSE,27.13,NA,FALSE,TRUE,FALSE,FALSE,2.517953,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,6.763333333,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,NA,NA,0,05488bea-29d2-4f5f-a5eb-95a849f29b32,3,1,33.12,FALSE,NA,NA,74.8,64.8,29.24266846,35.9647557,NA,NA,NA,NA,7.316666163,NA,NA,NA,NA,NA,17.13,TRUE,NA,NA,FALSE,FALSE,TRUE,NA,NA,0.113669857,0.077092215,0.095382825,NA,NA,NA,NA,L,L,Y,In,NA,Trey Left Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,0.993973065,1.327383234,{},0.232696374,NA
Indiana Hoosiers,Michigan Wolverines,2022/2023,Week 6,fc747fd9-638c-4bb7-b5ad-2fabe1230079,1501282,c2c36ba4-21a2-40fa-8b49-cc308542ed62,57,15,2,771000,TRUE,2363,2399,1001220,1001467,TRUE,3,10,74.96,right,7,10,2,3,4,"{12.131510956057795,8.09279674091502,16.026407834887678,12.371281861003453,4.887471412972715}","{9.79191750602267,8.862867389562112}",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.63,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,7.9,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,6.913333333,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,2.63,96eaa252-045d-4b1d-9a4d-a6ae712155bb,3,1,33.58,FALSE,NA,NA,74.8,64.8,30.01241182,36.24594257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,R,Y,L,L,Y,NA,Trey Left Z on,Trey Left Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flip,NA,FALSE,NA,NA,1.7,NA,NA,"{""Solo - Success""}",NA,NA
Indiana Hoosiers,Michigan Wolverines,2022/2023,Week 6,fcf4b7bc-8afe-4cbf-891d-4f7769d4acae,1501282,c2c36ba4-21a2-40fa-8b49-cc308542ed62,58,16,2,735000,TRUE,2400,2404,1001220,1001467,TRUE,4,7.37,77.59,right,7,10,2,3,0,{},{},TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,3,Field Goal,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,Success,NA,41.24,2.261468,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,6.763333333,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,33.43,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591676,1.585785,TRUE,TRUE,FALSE,41.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Michigan Wolverines,Indiana Hoosiers,2022/2023,Week 6,5ca6b665-526c-47d0-b7e3-fcb3f5647e79,1501282,5ca6b665-526c-47d0-b7e3-fcb3f5647e79,59,1,2,728000,TRUE,2407,2413,1001467,1001220,FALSE,NA,NA,65.34,NA,10,10,2,3,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,0,Kickoff,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,22.04,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.34,26.57333333,0.99,47.05333333,Return,3.726803,22.04,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""Solo - Success""}",NA,NA
Michigan Wolverines,Indiana Hoosiers,2022/2023,Week 6,4d837861-5bb3-426b-9864-c4449a0b1ca0,1501282,5ca6b665-526c-47d0-b7e3-fcb3f5647e79,60,2,2,723000,TRUE,2414,2466,1001467,1001220,FALSE,1,10,23.03,right,10,10,2,3,8,"{5.363492674464041,13.31024973111414,4.100223961319443,3.799831953661112}","{0.33869344876478635,4.876026232704106,4.299561997812617,0.7065866964207572}",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4.03,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,9.3,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,7.506666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 3, ""WR"": 1}","{""DB"": 4, ""DL"": 3, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,NA,4.03,ae1df399-d54e-48a1-ac23-7c7fe0fc3c30,NA,NA,33.86333333,FALSE,39.69394498,5.830611647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,1.4,NA,NA,"{""Assisted - Success"",""Solo assisted - Success""}",NA,NA
Michigan Wolverines,Indiana Hoosiers,2022/2023,Week 6,87b511ad-7331-41f0-90f7-96fe89906021,1501282,5ca6b665-526c-47d0-b7e3-fcb3f5647e79,61,3,2,687000,TRUE,2467,2509,1001467,1001220,FALSE,2,5.97,27.06,right,10,10,2,3,7,"{6.590001807059082,14.90575530420476,0.9086081775448918,5.453518449256393}","{3.29663525844191,5.145272898976103,4.5553526046362265,0.9428976662210857}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.08,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,5.42,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,7.346666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 4, ""DL"": 3, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,TRUE,NA,1.08,50f5b844-8908-4555-8181-8f49611b1af9,1,3,33.86333333,FALSE,37.18177741,3.318444081,27.21,17.21,30.0157137,36.62336594,NA,NA,NA,Right Closed C Gap,NA,1027948,1028030,1503924,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,R,Y,NA,NA,Triple Inverted Pair Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,0.62,NA,NA,"{""Assisted - Missed"",""Solo assisted - Success"",""Assisted - Success""}",NA,NA
Michigan Wolverines,Indiana Hoosiers,2022/2023,Week 6,3204be65-8329-4b1d-bc82-6bb0e2ac3b40,1501282,5ca6b665-526c-47d0-b7e3-fcb3f5647e79,62,4,2,650000,TRUE,2510,2556,1001467,1001220,FALSE,3,4.89,28.14,right,10,10,2,3,6,"{6.656525954654342,4.646471561243132,6.584844359938245,4.279977496505296,12.005844844561636,1.698753263067161}","{2.7139701712073645,0.4578787266733144,1.3179916122292497,1.0148707536817625}",TRUE,TRUE,TRUE,NA,FALSE,FALSE,0,0,Pass,FALSE,TRUE,FALSE,FALSE,13.02,NA,FALSE,NA,NA,NA,2.358372,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7.196666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 6, ""DL"": 1, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,NA,NA,0,59818ee1-ead1-4f4c-abb8-ce2ecf2eb98c,3,1,34.01333333,FALSE,NA,NA,28.14,18.14,30.5992115,36.59946011,NA,NA,NA,NA,7.815231003,NA,NA,NA,NA,"{""Left Open C Gap""}",8.13,TRUE,NA,NA,FALSE,FALSE,TRUE,NA,NA,0.4753066,NA,NA,NA,NA,R,Y,L,L,Y,In,Trey Left Z on,Trey Left Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,In,NA,NA,NA,TRUE,NA,2.637819155,NA,{},NA,NA
Michigan Wolverines,Indiana Hoosiers,2022/2023,Week 6,2d5edd4b-4839-4e1b-8fcd-641edc0e1d3b,1501282,5ca6b665-526c-47d0-b7e3-fcb3f5647e79,63,5,2,645000,TRUE,2557,2565,1001467,1001220,FALSE,4,4.89,27.99,right,10,10,2,3,0,{},{},TRUE,FALSE,TRUE,NA,FALSE,FALSE,37.35,0,Punt,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,48.05,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,7.036666667,{},NA,NA,NA,Turnover from Punt,NA,NA,FALSE,FALSE,NA,NA,37.35,NA,NA,NA,33.70333333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936321,2.377982,4.118865,48.05,48.05,10.86,37.19,0,10.08,0.31,Kick Deadball,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Indiana Hoosiers,Michigan Wolverines,2022/2023,Week 6,8e6572aa-9ba2-4c69-92c2-a124f3e9834c,1501282,8e6572aa-9ba2-4c69-92c2-a124f3e9834c,64,1,2,633000,TRUE,2568,2620,1001220,1001467,TRUE,1,10,23.96,left,10,10,2,3,6,"{1.1183629331033131,10.182839290132215,10.949280540766573,5.357203488096808,9.083185689053444}","{2.991249279805416,4.904726990445532}",TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Pass,TRUE,NA,FALSE,FALSE,34.26,NA,FALSE,NA,NA,NA,2.933036,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,-4.096666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,NA,NA,0,43e762b1-ddcd-4d34-9f52-21723e96d0ac,1,2,22.57,FALSE,NA,NA,23.8,13.8,19.46438116,26.28639943,NA,NA,NA,NA,4.927656013,NA,NA,NA,NA,NA,24.26,TRUE,NA,NA,FALSE,FALSE,NA,NA,TRUE,0.190302849,NA,NA,NA,NA,NA,NA,R,R,Y,In,NA,Slot Right Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,0.891652214,NA,{},NA,NA
